feature,Mean_Oxygen,Mean_Oxygen_qval,log_PO4,log_PO4_qval,log_NO2NO3,log_NO2NO3_qval,sqrt_iron,sqrt_iron_qval,log_depth,log_depth_qval,Mean_Temperature,Mean_Temperature_qval,Mean_Salinity,Mean_Salinity_qval,size_fraction,size_fraction_qval,Absolute_Latitude,Absolute_Latitude_qval
COG3955,not_significant,0.166573767559212,not_significant,0.337519132939611,not_significant,0.350107963928068,not_significant,0.887777560555557,not_significant,0.700522816295447,not_significant,0.597295906153975,not_significant,0.235492073893485,not_significant,0.605970180798686,negative,0.00933252297512428
COG3956,not_significant,0.245763369221501,not_significant,0.221161751208607,not_significant,0.434109651756779,not_significant,0.86127250726221,not_significant,0.867922688131927,positive,0.00116276138253563,not_significant,0.838565227337965,not_significant,0.582098365119648,not_significant,0.998882534625887
COG3957,not_significant,0.559354447281037,not_significant,0.370005804917111,not_significant,0.493947554798387,not_significant,0.510682523730918,not_significant,0.610178303034962,not_significant,0.546084317513602,not_significant,0.926568070860775,not_significant,0.518174450110576,not_significant,0.106083507644958
COG3958,not_significant,0.0746114329022193,not_significant,0.500211164109749,positive,1.9503225570978e-4,not_significant,0.83637411836384,not_significant,0.228849045224185,not_significant,0.98906627402376,not_significant,0.226335613835292,positive,0.0286904293245495,not_significant,0.0965794528501535
COG3959,not_significant,0.312335237751127,not_significant,0.41981541754077,positive,4.1485842752068e-4,not_significant,0.535809231379245,not_significant,0.977765551985652,not_significant,0.799677466403912,not_significant,0.230995880962237,not_significant,0.111303679425746,not_significant,0.172822908166113
COG3960,not_significant,0.50990843982131,not_significant,0.184247589517129,not_significant,0.399530410191166,not_significant,0.120440778596538,not_significant,0.408418580063653,not_significant,0.936859244305334,not_significant,0.544730560903338,not_significant,0.0810588286720766,not_significant,0.738044843529363
COG3961,negative,2.6405556467575e-4,not_significant,0.424441337420167,not_significant,0.742755558668557,positive,0.0215868153433412,positive,0.0435053248920798,positive,0.0336921061258237,not_significant,0.825322930482637,positive,1.56164784034384e-6,positive,0.0186926118798458
COG3962,not_significant,0.43544287824865,not_significant,0.698701729097679,not_significant,0.143111436296444,not_significant,0.0704342775204502,not_significant,0.261872987523488,not_significant,0.0559562691310279,not_significant,0.460411126669852,not_significant,0.886529706520323,not_significant,0.13194053116925
COG3963,not_significant,0.407735261836659,not_significant,0.249556499180568,not_significant,0.658167156632169,positive,0.0163031977392896,positive,0.00578031416333433,not_significant,0.700942572484451,not_significant,0.334287224932676,positive,0.0427618505074787,not_significant,0.884663190948962
COG3964,not_significant,0.855386097708808,not_significant,0.506006572459851,not_significant,0.392198980687382,not_significant,0.49130153459452,positive,0.00710855325236056,not_significant,0.839855579084929,positive,0.00700150581376555,positive,0.0452996816790555,not_significant,0.592912984273533
COG3965,not_significant,0.842604458539153,not_significant,0.0721928989435056,not_significant,0.364043457595158,not_significant,0.286950890043522,positive,2.9623577643188e-4,not_significant,0.929360259654095,not_significant,0.725523438766443,not_significant,0.155461439827796,not_significant,0.820851364133835
COG3967,not_significant,0.252254824288793,positive,0.0371856951424257,not_significant,0.219746335948406,not_significant,0.807692978466682,positive,6.9791536137002e-4,not_significant,0.582051850429636,not_significant,0.804153569188534,positive,0.00720901935872166,not_significant,0.580741679291702
COG3968,not_significant,0.918603890391769,not_significant,0.995934082488997,not_significant,0.692578392855465,not_significant,0.812959080650834,not_significant,0.11412511687169,negative,0.0149322233885811,not_significant,0.90056065794612,not_significant,0.734021242763509,not_significant,0.460219227360336
COG3969,not_significant,0.423903329715595,not_significant,0.694817130454682,not_significant,0.500960264425813,not_significant,0.325840353375674,not_significant,0.290581421961549,not_significant,0.46470667510432,not_significant,0.916772758928697,not_significant,0.790655513758315,not_significant,0.260794401103848
COG3970,not_significant,0.830672503962876,not_significant,0.986833350056937,not_significant,0.392620976604914,not_significant,0.4309323882593,positive,0.0270388115330995,positive,0.0459634854253616,positive,0.0430311693874854,not_significant,0.642899028301879,not_significant,0.905641343610501
COG3971,not_significant,0.121753073114466,not_significant,0.917522878448886,not_significant,0.688113414473559,not_significant,0.844937960387043,not_significant,0.084287440517876,not_significant,0.945698147078009,not_significant,0.957815146660876,not_significant,0.647712705618233,not_significant,0.436519574206549
COG3972,not_significant,0.422064977149607,not_significant,0.812503872713455,not_significant,0.600980226281607,not_significant,0.747670369456673,not_significant,0.254359627642925,not_significant,0.177431955590782,not_significant,0.974177861978053,not_significant,0.426459653575464,not_significant,0.677974282325767
COG3973,negative,1.61821410192204e-5,not_significant,0.907921779291507,not_significant,0.831395032376658,not_significant,0.15282541402625,positive,8.6260248315779e-4,not_significant,0.658769319946307,not_significant,0.286033485030211,not_significant,0.193483785359854,not_significant,0.274303363756502
COG3975,not_significant,0.899441398668225,not_significant,0.340312007042608,not_significant,0.642682303874738,positive,0.00535148905565186,not_significant,0.694406225633174,not_significant,0.926128345077717,not_significant,0.93285346148823,positive,0.00528853635488709,not_significant,0.814397020588789
COG3976,not_significant,0.502022580319335,not_significant,0.676316303058586,negative,0.0224623013764232,not_significant,0.875140267108854,not_significant,0.192323662500985,not_significant,0.985740066032632,not_significant,0.313460641038665,positive,0.00682406968164457,not_significant,0.177242269871209
COG3977,not_significant,0.625407079028469,not_significant,0.0791254935451671,not_significant,0.962342451726651,not_significant,0.358772238654957,not_significant,0.583214677593664,not_significant,0.302488948235106,not_significant,0.410187487919649,not_significant,0.990141564641506,not_significant,0.353238589961491
COG3978,not_significant,0.423216369627021,positive,4.6962681122837e-4,not_significant,0.297158072317487,positive,0.0162333708042212,positive,0.0288903604250174,not_significant,0.216949413334454,not_significant,0.391809467604039,positive,0.0110050937310483,positive,0.0245427898369352
COG3979,not_significant,0.0666083491717921,not_significant,0.498605768176603,not_significant,0.546919709834512,not_significant,0.0972830040469164,positive,2.8894902253795e-4,not_significant,0.086779917134191,not_significant,0.385296682557706,positive,0.0049152418636497,not_significant,0.244854118226724
COG3980,not_significant,0.203707348483953,not_significant,0.664396016379494,not_significant,0.422590315208405,not_significant,0.6645975119456,positive,0.0464162585253607,not_significant,0.955446938994522,not_significant,0.323369806710426,not_significant,0.108446643449172,not_significant,0.420576809158874
COG3981,not_significant,0.235405376815306,not_significant,0.156370088546109,not_significant,0.764771583674303,not_significant,0.893054290386521,positive,0.0173846216042979,not_significant,0.464471051633425,not_significant,0.332728534005534,positive,0.0429767007095176,not_significant,0.443565287945224
COG4012,negative,1.79215246011428e-8,not_significant,0.522203781449747,positive,2.81347122084446e-5,not_significant,0.0891880309656171,positive,0.0114435498252438,positive,1.84231167379951e-5,not_significant,0.758239490495649,not_significant,0.604178444647477,positive,3.02789501452075e-6
COG4032,not_significant,0.682781127732238,not_significant,0.375911229061123,not_significant,0.516527505602716,not_significant,0.22304984755817,not_significant,0.0982603235445552,not_significant,0.449090977983703,not_significant,0.241935317275875,not_significant,0.339044366042595,not_significant,0.148877251890136
COG4034,not_significant,0.826783922110365,not_significant,0.277667558852041,not_significant,0.572676119426277,not_significant,0.973335231982021,not_significant,0.984056208140456,not_significant,0.642886105543866,not_significant,0.636152350981203,not_significant,0.841492855809571,not_significant,0.583214677593664
COG4043,not_significant,0.711933597378048,not_significant,0.24613384914185,not_significant,0.728941453395101,not_significant,0.102402486873267,not_significant,0.331197359886136,not_significant,0.996607710676296,not_significant,0.791467494137579,not_significant,0.324340667550487,not_significant,0.45573231468912
COG4044,not_significant,0.492581314693596,positive,0.016442722460971,not_significant,0.341207966760142,positive,0.00993691029456759,positive,3.7436290862092e-4,positive,0.0367123405305027,not_significant,0.140164925867227,not_significant,0.135741475293225,not_significant,0.480198420964614
COG4046,negative,0.00797620523856382,not_significant,0.581356545866414,positive,0.00734578289013507,not_significant,0.260852594540818,positive,0.00501282722191043,not_significant,0.425973885229714,positive,0.0153502299307107,positive,0.0120424330736644,positive,0.0370748337910029
COG4063,negative,0.0160174109773733,not_significant,0.939543635791482,not_significant,0.69851914650536,positive,0.00622314271692013,not_significant,0.271395978441279,not_significant,0.902429824954938,not_significant,0.632362051637581,positive,0.0338235438765285,not_significant,0.0741770243290112
COG4067,not_significant,0.146025051084208,not_significant,0.30258766921875,not_significant,0.694781050382076,not_significant,0.127141250766585,positive,0.00667348944846449,not_significant,0.486054432401826,not_significant,0.917941875457232,not_significant,0.328285840271457,not_significant,0.670308561080079
COG4083,not_significant,0.364454593813412,not_significant,0.982799352067257,not_significant,0.346483674819706,not_significant,0.668754453367583,not_significant,0.14552036398389,not_significant,0.636816784539014,not_significant,0.827931696978329,not_significant,0.177825090548156,not_significant,0.662583577858951
COG4087,not_significant,0.832586371501781,not_significant,0.062555801261992,not_significant,0.178592613802953,not_significant,0.454587758695952,positive,0.034430619484589003,not_significant,0.355983853982492,not_significant,0.56573492007779,not_significant,0.261929292090745,not_significant,0.80483189702047
COG4091,not_significant,0.876664102057269,not_significant,0.0593497043487778,not_significant,0.445959136670309,not_significant,0.743980456869925,negative,0.0333921122908141,positive,0.0370752172692646,not_significant,0.647369786708189,not_significant,0.548624164455133,not_significant,0.988238292632908
COG4092,not_significant,0.885886820005944,not_significant,0.864874518055226,not_significant,0.393959825040106,not_significant,0.0849832874668303,not_significant,0.47856497810911103,not_significant,0.574478233395595,not_significant,0.723030820237974,not_significant,0.228849045224185,not_significant,0.694041789659471
COG4093,not_significant,0.0754781438501783,not_significant,0.868940540908184,not_significant,0.519106642339949,not_significant,0.539029667281331,positive,0.0425649615810286,not_significant,0.443134364179288,not_significant,0.704687869555858,not_significant,0.590738492836836,not_significant,0.553999655941752
COG4094,not_significant,0.225830604455826,not_significant,0.41408312066284,not_significant,0.0598270356692994,not_significant,0.210353858166398,not_significant,0.633772268838866,not_significant,0.6752992942621,not_significant,0.973363088830318,not_significant,0.376029939633661,not_significant,0.687684187750199
COG4095,not_significant,0.913439067836589,not_significant,0.0554576350725846,not_significant,0.401066328634306,negative,0.0192685221995423,not_significant,0.567500290127379,not_significant,0.158661903512264,not_significant,0.918454020080508,not_significant,0.478316731003925,not_significant,0.563388758314952
COG4096,not_significant,0.375333808321879,positive,0.0252457001301389,not_significant,0.93374881567623,not_significant,0.0511713138520458,not_significant,0.940233680030952,not_significant,0.106412810853168,not_significant,0.869712389856971,not_significant,0.468224723173391,not_significant,0.837356028129965
COG4097,not_significant,0.172807151178909,not_significant,0.299636413845494,not_significant,0.221017107942028,not_significant,0.759834787224896,positive,0.0372295512185234,not_significant,0.843043531577468,not_significant,0.735516199322951,not_significant,0.0504369123798037,not_significant,0.368016669062574
COG4099,not_significant,0.147489721990881,not_significant,0.646562950580217,not_significant,0.450028617336883,not_significant,0.39643746842302,positive,0.00220094468080382,not_significant,0.182860404209572,not_significant,0.474323570663679,positive,0.00216327155444381,not_significant,0.0799041329334212
COG4100,not_significant,0.981096281854684,not_significant,0.299248890552504,not_significant,0.0642368956841022,negative,0.0286904293245495,not_significant,0.911452643145333,not_significant,0.523076464343747,not_significant,0.850980786875166,not_significant,0.268837926029954,not_significant,0.205097140910663
COG4101,not_significant,0.367461649019055,not_significant,0.968444321879509,not_significant,0.515715807938548,not_significant,0.406619490553554,positive,0.00380731278713808,not_significant,0.189919758014061,not_significant,0.224906979465139,not_significant,0.126674180606696,not_significant,0.0790149446796148
COG4102,not_significant,0.901703603700795,not_significant,0.857586661735723,not_significant,0.187106652051306,positive,0.00931334716896632,positive,0.0258094751088544,not_significant,0.379363492367753,not_significant,0.362562411787339,not_significant,0.153794453787621,not_significant,0.354599884139475
COG4103,not_significant,0.493180687639025,not_significant,0.984480555690275,not_significant,0.545140899968711,not_significant,0.444675747224212,not_significant,0.0823154598298514,not_significant,0.822169456310858,not_significant,0.748759740768201,not_significant,0.454087945926846,not_significant,0.795753552263168
COG4104,not_significant,0.718162336370386,positive,0.0475872544812641,negative,0.0264945969622139,not_significant,0.684166164685343,not_significant,0.104351374310953,not_significant,0.570070374869855,not_significant,0.256537832313859,not_significant,0.0626126371706716,not_significant,0.539369408384156
COG4105,not_significant,0.74338044713394,not_significant,0.747843093551084,not_significant,0.160814517985785,not_significant,0.577163380756555,not_significant,0.0663807314515541,not_significant,0.848223138417583,not_significant,0.949810897725283,not_significant,0.895457011221878,not_significant,0.63162153455774
