feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG0610	Absolute_Latitude	Absolute_Latitude	-0.0126436658291487	0.00388873828696142	139	139	0.00148512905288885	0.00971477189295324
COG4456	Absolute_Latitude	Absolute_Latitude	-0.0427940431457478	0.0131624123369187	139	136	0.00148572120695838	0.00971604403865284
COG0016	size_fraction	0.22-3	0.0652686197557659	0.0200767469197519	139	139	0.00148704344393603	0.00972208868671265
COG1879	log_depth	log_depth	-0.0966406638406812	0.0297390050439082	139	139	0.00149344878271846	0.00976135384146001
COG0228	Mean_Temperature	Mean_Temperature	0.010319142913494	0.00317578317698044	139	139	0.00149491931899473	0.00976574032130461
COG0594	log_PO4	log_PO4	0.135709588673703	0.0417651574251532	139	139	0.00149478814072503	0.00976574032130461
COG1364	Mean_Temperature	Mean_Temperature	0.0126831345289608	0.00390341867427711	139	139	0.00149532866945648	0.00976580327510311
COG4329	Mean_Salinity	Mean_Salinity	-0.39089391212156	0.120349889348444	139	62	0.00150142409113706	0.00980299128665436
COG0731	Mean_Salinity	Mean_Salinity	0.203278932970516	0.0625910582480953	139	139	0.00150262689105693	0.00980822340430213
COG0240	log_depth	log_depth	-0.0616542272264831	0.0189850119438457	139	139	0.00150364738713214	0.00980964298061747
COG1054	Absolute_Latitude	Absolute_Latitude	0.00813516665103806	0.00250498719758967	139	139	0.00150332188062581	0.00980964298061747
COG1031	size_fraction	0.22-3	0.64221648181139	0.197773682790525	139	137	0.00150506636401855	0.00981627907253105
COG1911	log_depth	log_depth	0.385928642789668	0.11889321169633	139	138	0.00151100311582105	0.0098523693957139
COG5477	log_PO4	log_PO4	-0.201073683643633	0.0619526045366006	139	139	0.00151298481925408	0.00986265877908637
COG4576	size_fraction	0.22-3	0.54486867461648	0.16793765684948	139	139	0.00151854176545041	0.00989624230821136
COG2364	Mean_Temperature	Mean_Temperature	0.0226586370018434	0.00698400704735523	139	139	0.00151907811471511	0.0098970977329919
COG0688	log_depth	log_depth	-0.0739155496960058	0.0227836973136483	139	139	0.00151971969935872	0.00989863814842233
COG1508	log_depth	log_depth	-0.0964671741104119	0.0297378991910532	139	139	0.00152127241597192	0.00990611078545465
COG1945	Mean_Salinity	Mean_Salinity	0.365698781735644	0.112765770530149	139	135	0.00152579282737255	0.00993289910960997
COG0758	Mean_Temperature	Mean_Temperature	-0.051799226158492	0.0159752709074183	139	139	0.00152841291306434	0.00994730535215448
COG3934	log_depth	log_depth	0.552816727820305	0.17050459294904	139	139	0.00152951631800384	0.00995183560092405
COG4945	Absolute_Latitude	Absolute_Latitude	-0.0311575856832834	0.00961037048602447	139	135	0.00153030619199194	0.00995432398369199
COG1662	size_fraction	0.22-3	-1.34497016315198	0.414937296074348	139	137	0.00153375671189481	0.00997411338435292
COG2966	log_depth	log_depth	0.741389183393638	0.228755081101055	139	139	0.00153577789716431	0.00998459967629546
COG3243	size_fraction	0.22-3	-0.683107649033411	0.210785683428261	139	139	0.0015367936693025	0.00998854560478815
COG0019	Mean_Temperature	Mean_Temperature	0.00937283721291586	0.00289235985641557	139	139	0.00153787779600111	0.00999137876382406
COG3152	log_depth	log_depth	0.121200013409622	0.0374023046454498	139	139	0.00153841268779807	0.00999137876382406
COG3410	log_PO4	log_PO4	0.369990878891337	0.114179436054396	139	139	0.00153845640592281	0.00999137876382406
COG2363	log_depth	log_depth	0.195145642706905	0.0602279084984272	139	139	0.00154001439263922	0.00999883912861052
COG1012	log_depth	log_depth	-0.0615065887469563	0.0189859075763069	139	139	0.00154264065481756	0.0100132296701654
COG1449	Mean_Temperature	Mean_Temperature	0.057508712995508	0.0177550032269251	139	139	0.00154551557179139	0.0100292261487403
COG4559	Mean_Temperature	Mean_Temperature	0.0721506183766464	0.0222763677478353	139	139	0.00154615569319113	0.0100307158513133
COG3279	log_PO4	log_PO4	0.359242873132106	0.110936385243663	139	139	0.0015491904118341	0.0100450690397905
COG5336	Absolute_Latitude	Absolute_Latitude	0.00821310777773864	0.00253620675402131	139	139	0.00154886571032361	0.0100450690397905
COG3904	log_PO4	log_PO4	0.446684329114597	0.137969462727512	139	139	0.00155278537984086	0.010065707720953
COG0102	log_depth	log_depth	-0.0369381470400036	0.011409611571822	139	139	0.0015532892415126	0.0100663031163491
COG3686	log_depth	log_depth	-0.313130072685475	0.0967244209511228	139	139	0.00155387198933397	0.0100674092928686
COG3976	log_depth	log_depth	1.388686819955	0.428970612415207	139	73	0.00155431526803356	0.0100676115134135
COG4993	Mean_Salinity	Mean_Salinity	0.0905346681882759	0.0279685298790329	139	139	0.001555492273421	0.0100725648619724
COG0658	Mean_Temperature	Mean_Temperature	-0.063577024476654	0.0196480380463541	139	139	0.00156164274579045	0.0101071794389637
COG3930	Mean_Temperature	Mean_Temperature	0.0509536225783521	0.0157468849626002	139	139	0.00156166512696824	0.0101071794389637
COG2213	log_PO4	log_PO4	-0.388055902028915	0.11993092799666	139	139	0.00156231451512358	0.0101087045109903
COG0318	log_depth	log_depth	0.0523014939740413	0.0161649512138133	139	139	0.00156319272232223	0.0101090324488557
COG2847	Mean_Temperature	Mean_Temperature	-0.02142812199173	0.00662276714274628	139	139	0.00156300774413379	0.0101090324488557
COG2168	Absolute_Latitude	Absolute_Latitude	-0.0171108668956186	0.00528920510208616	139	139	0.00156537444550313	0.010120462675981
COG0303	log_PO4	log_PO4	0.111728636823923	0.034543950486775	139	139	0.00156872596178556	0.0101388299157328
COG1698	Mean_Salinity	Mean_Salinity	0.248872816121988	0.0769473110269713	139	134	0.0015690453467332	0.0101388299157328
COG0567	size_fraction	0.22-3	0.15410383678608	0.0476557561796443	139	139	0.00157228351098084	0.0101570678847922
COG3411	log_depth	log_depth	0.278982715646883	0.0862887124100645	139	139	0.00157510602989017	0.0101726118219076
COG4209	Absolute_Latitude	Absolute_Latitude	0.0181437166362331	0.0056127686163585	139	139	0.00157791067784378	0.0101880321567334
COG0740	log_PO4	log_PO4	-0.0958004384073825	0.0296416952228998	139	139	0.0015811159543013	0.0102049112232197
COG4973	log_PO4	log_PO4	0.115928877737639	0.0358701852269521	139	139	0.00158136026076906	0.0102049112232197
COG0694	Absolute_Latitude	Absolute_Latitude	0.00431008649845582	0.00133424467181235	139	139	0.00158924082478975	0.0102530583129821
COG1397	Mean_Temperature	Mean_Temperature	-0.0403834909466044	0.0125017223651817	139	139	0.0015898688709434	0.0102544023904142
COG1650	Mean_Salinity	Mean_Salinity	0.326812795712779	0.101182634112349	139	134	0.00159142799702838	0.0102617494915274
COG4770	log_depth	log_depth	0.102637191706108	0.0317802235789511	139	139	0.00159315315430239	0.0102701630253076
COG3018	log_depth	log_depth	-0.203018775891201	0.0628823151916501	139	139	0.00159850456201166	0.0103019423526956
COG1123	size_fraction	0.22-3	0.138580954291063	0.0429338212507072	139	139	0.00160247354729506	0.0103247979186479
COG0413	log_PO4	log_PO4	-0.0656461173300849	0.0203445385007381	139	139	0.00160795374690164	0.0103506250133623
COG2710	log_PO4	log_PO4	-0.423300780556438	0.131183987422112	139	139	0.00160768321463593	0.0103506250133623
COG4531	log_depth	log_depth	-0.155575123564335	0.048211920358748	139	139	0.00160701156640421	0.0103506250133623
COG4766	Mean_Salinity	Mean_Salinity	0.208820632478937	0.0647169446022502	139	137	0.00160817667611015	0.0103506250133623
