COG	metadata	coef	qval	polarity	correlation	corr_above_0.6
COG3623	log_NO2NO3	0.146529932217422	0.00673624791418582	positive	0.6772676036987743	TRUE
COG1429	log_NO2NO3	-0.179972331774831	0.00675014414337523	negative	-0.5514490619751193	FALSE
COG3394	log_NO2NO3	0.132552942766479	0.0068255404326151	positive	0.5939622892477476	FALSE
COG1451	log_NO2NO3	0.101636699179827	0.00686866463656582	positive	0.6676678397335355	TRUE
COG1990	log_NO2NO3	0.33524307017234	0.00690107763117103	positive	0.5242952298184976	FALSE
COG1413	log_NO2NO3	-0.145331158468529	0.00700644261918676	negative	-0.4199103647333237	FALSE
COG3294	log_NO2NO3	1.1137092944078	0.00702596312833432	positive	0.5776421060328233	FALSE
COG3273	log_NO2NO3	0.343757658707212	0.00713252255579214	positive	0.48137785739064126	FALSE
COG1272	log_NO2NO3	0.152247505462616	0.00724002190241416	positive	0.6172985625765582	TRUE
COG3387	log_NO2NO3	-0.26941342702779	0.00724002190241416	negative	-0.12225589317467023	FALSE
COG1328	log_NO2NO3	0.427512684924779	0.00725017910267287	positive	0.531644681017299	FALSE
COG0363	log_NO2NO3	-0.0603397989667093	0.00725840680174785	negative	-0.189568454897397	FALSE
COG1685	log_NO2NO3	0.294122887533131	0.00736759717125138	positive	0.503057330030989	FALSE
COG5012	log_NO2NO3	0.177145874383769	0.00738808331428625	positive	0.576559806768581	FALSE
COG4401	log_NO2NO3	-0.163521794661995	0.00742920982847884	negative	-0.6586346960069699	TRUE
COG5472	log_NO2NO3	-0.335930618766433	0.0076094406273118	negative	-0.275581186555722	FALSE
COG0671	log_NO2NO3	0.0678835739524455	0.00778824716393208	positive	0.6396334819157161	TRUE
COG0214	log_NO2NO3	0.214518882389539	0.00785228749090814	positive	0.46989834100089434	FALSE
COG3231	log_NO2NO3	-0.45151474370636	0.00791334616202265	negative	-0.03278082198163979	FALSE
COG0690	log_NO2NO3	-0.100299523752986	0.00794580363785335	negative	-0.6224023908887596	TRUE
COG1119	log_NO2NO3	-0.157688131286347	0.00795925208787295	negative	0.021525596670273685	FALSE
COG1136	log_NO2NO3	0.0263615206857977	0.00798311017782503	positive	0.3517920701214339	FALSE
COG0526	log_NO2NO3	0.0141279233429762	0.00800243589588082	positive	-0.20057716374589965	FALSE
COG3472	log_NO2NO3	0.205009226069339	0.00802132428913196	positive	0.6618043245852222	TRUE
COG4451	log_NO2NO3	-0.204406879143353	0.00807174164508835	negative	-0.5288873820590552	FALSE
COG1469	log_NO2NO3	0.113093294337791	0.00808128298515372	positive	0.5124855951659286	FALSE
COG2755	log_NO2NO3	-0.0485794965856824	0.00810846974028712	negative	-0.6112382210881215	TRUE
COG0422	log_NO2NO3	-0.112672930512173	0.00815464270243283	negative	0.1914379136112706	FALSE
COG0297	log_NO2NO3	-0.102072753839357	0.0081634289676058	negative	-0.43970587508363634	FALSE
COG1680	log_NO2NO3	0.047200152735656	0.00838965639699867	positive	0.3909225116581145	FALSE
COG3000	log_NO2NO3	0.0758454775599927	0.0084225488356674	positive	-0.19159014096368604	FALSE
COG5476	log_NO2NO3	0.0971714595259622	0.0084431682902183	positive	0.49532573871369195	FALSE
COG0031	log_NO2NO3	-0.026995233331428	0.00853389759730132	negative	-0.27057744228015235	FALSE
COG4160	log_NO2NO3	0.0531681829942531	0.008564371630321	positive	-0.10555765095122167	FALSE
COG1378	log_NO2NO3	0.250945149095813	0.00858118241531831	positive	0.5303882180223879	FALSE
COG3412	log_NO2NO3	-0.380733665623803	0.00867447771682894	negative	-0.2288792004168774	FALSE
COG0025	log_NO2NO3	-0.119530556823151	0.00872771664139552	negative	-0.045326482825990035	FALSE
COG0116	log_NO2NO3	-0.13342212284155	0.00874667470520748	negative	-0.5092004938295934	FALSE
COG2143	log_NO2NO3	0.13402977472403	0.00876739148913458	positive	0.06150642294355374	FALSE
COG3537	log_NO2NO3	0.184463454113683	0.00877640880777191	positive	0.19240489614640174	FALSE
COG3693	log_NO2NO3	-0.206726573515001	0.00883947620775163	negative	-0.4209304827118321	FALSE
COG0620	log_NO2NO3	0.096667852918245	0.00893931954840442	positive	0.6553868239439001	TRUE
COG1816	log_NO2NO3	0.0912230113482185	0.00893931954840442	positive	0.6382171809846235	TRUE
COG0618	log_NO2NO3	0.124704587312811	0.00896799027351536	positive	0.1671498620039744	FALSE
COG1998	log_NO2NO3	0.288008304941729	0.00909892247506979	positive	0.5278024035442375	FALSE
COG0043	log_NO2NO3	0.168021339867249	0.00911500424981657	positive	0.5677439287821988	FALSE
COG0562	log_NO2NO3	-0.105380573662887	0.00913795006755156	negative	-0.6318383874513174	TRUE
COG1371	log_NO2NO3	0.384416419935434	0.00915318592341652	positive	0.4808241578591238	FALSE
COG4714	log_NO2NO3	0.194361300113623	0.00931944171218789	positive	0.5459221306628009	FALSE
COG3216	log_NO2NO3	-0.120113561943321	0.00934724739560723	negative	-0.5083198559540877	FALSE
COG4458	log_NO2NO3	0.278530538108068	0.00947645406581276	positive	0.2472315634248516	FALSE
COG1427	log_NO2NO3	0.175757849458935	0.00953411368385239	positive	0.4054440510977759	FALSE
COG2843	log_NO2NO3	0.144549679038404	0.00956658668515749	positive	0.5227149466743471	FALSE
COG2717	log_NO2NO3	0.126118540348032	0.00960186743441124	positive	-0.08717646121431255	FALSE
COG1125	log_NO2NO3	-0.179397785199955	0.00962872857319519	negative	0.15466967943434254	FALSE
COG1661	log_NO2NO3	-0.157579663749737	0.00966966657083163	negative	-0.4064553348874589	FALSE
COG1650	log_NO2NO3	0.356041047465609	0.00967424129559766	positive	0.518432838568087	FALSE
COG1663	log_NO2NO3	0.0534349029670013	0.00972237921640502	positive	0.10967327714088615	FALSE
COG1027	log_NO2NO3	0.382183745669122	0.00975193371832673	positive	0.5739799296426183	FALSE
COG4942	log_NO2NO3	0.101933692846423	0.00978767182960903	positive	0.2547828962907225	FALSE
COG3104	log_NO2NO3	0.0901023616478922	0.00983753456137423	positive	-0.17580389745267602	FALSE
COG1418	log_NO2NO3	0.216669903532945	0.00989455445728808	positive	0.5597119789918558	FALSE
COG2501	log_NO2NO3	-0.27155449740322	0.00991152565659202	negative	-0.6187113467748926	TRUE
COG1912	log_NO2NO3	0.0983466260646748	0.00993296769453839	positive	-0.019581767361484967	FALSE
COG2954	log_NO2NO3	-0.113896882020475	0.00993296769453839	negative	-0.41602365640854555	FALSE
COG3945	log_NO2NO3	0.566915966860333	0.00994191942860581	positive	0.4691218032643008	FALSE
COG1560	log_NO2NO3	0.0447506568950185	0.00994219742869224	positive	0.04131503757660719	FALSE
COG5610	log_NO2NO3	-0.290160567140055	0.0100337735263194	negative	0.0223563539198416	FALSE
COG1104	log_NO2NO3	-0.0594025783698873	0.0101495525329549	negative	0.023256066400587937	FALSE
COG4704	log_NO2NO3	0.104367726704065	0.0101495525329549	positive	-0.10832795372231675	FALSE
COG0393	log_NO2NO3	0.0952726407835443	0.010197365576684	positive	0.02297052086998432	FALSE
COG2013	log_NO2NO3	0.167798287229923	0.0105036417123097	positive	0.43879920756371993	FALSE
COG0095	log_NO2NO3	-0.175074231477405	0.0105406283580457	negative	-0.035000506655913484	FALSE
COG2771	log_NO2NO3	-0.170992674248454	0.0105484301132917	negative	-0.3528674797991632	FALSE
COG0710	log_NO2NO3	0.241644699177115	0.0106298544036341	positive	0.5133795239850419	FALSE
COG2107	log_NO2NO3	0.20932097254837	0.0106460013242441	positive	0.5381440237966797	FALSE
COG1602	log_NO2NO3	0.451302548608032	0.0106945687973573	positive	0.5195667699887209	FALSE
COG1404	log_NO2NO3	0.113791967949674	0.0107206410474957	positive	0.5363209984572886	FALSE
COG1894	log_NO2NO3	0.0639096640672784	0.0107960645536085	positive	0.41650204817451675	FALSE
COG1980	log_NO2NO3	0.542583376862786	0.0110906028316124	positive	0.48746574094608025	FALSE
COG1519	log_NO2NO3	0.047575697704901	0.0111107493776955	positive	-0.1374372633333781	FALSE
COG1579	log_NO2NO3	0.119008556864891	0.011324812062083	positive	0.565603689698722	FALSE
COG1781	log_NO2NO3	0.231193018501793	0.0113433163637154	positive	0.5076062102438961	FALSE
COG2838	log_NO2NO3	0.109299586994971	0.0113766402822258	positive	0.5637276018310223	FALSE
COG3845	log_NO2NO3	0.0600292716504816	0.0116018929666048	positive	0.3649290235693544	FALSE
COG1958	log_NO2NO3	0.52583288395347	0.0116335396029678	positive	0.5258665629457342	FALSE
COG0139	log_NO2NO3	-0.0299100815593542	0.0118086108895011	negative	-0.6628700001100056	TRUE
COG0349	log_NO2NO3	-0.0399475378181926	0.0118563266702856	negative	-0.7273503018068127	TRUE
COG5515	log_NO2NO3	0.199398320565574	0.0118833834100781	positive	-0.2761330512839444	FALSE
COG4603	log_NO2NO3	0.0594635163872917	0.0119745880482416	positive	0.3263540783362249	FALSE
COG1226	log_NO2NO3	-0.0473902204073624	0.0120031674742786	negative	-0.08106240048886607	FALSE
COG0715	log_NO2NO3	-0.102717299055912	0.0120650301032035	negative	0.17276736237028414	FALSE
COG0388	log_NO2NO3	-0.0621192113728317	0.0121005281691771	negative	0.11130223051342478	FALSE
COG1489	log_NO2NO3	-0.0495044638245367	0.0123024027037889	negative	-0.658548879825652	TRUE
COG3425	log_NO2NO3	0.151443558506348	0.0123823183157033	positive	0.5563371166893645	FALSE
COG3019	log_NO2NO3	-0.131625547063093	0.0124513685191173	negative	-0.3964224490194824	FALSE
COG4215	log_NO2NO3	0.0488230083825151	0.0124542282117659	positive	-0.18988359222344997	FALSE
COG2041	log_NO2NO3	0.0752588015856428	0.0125326485833402	positive	0.32980456499097444	FALSE
COG3034	log_NO2NO3	0.0945266834377848	0.0125532531643782	positive	0.6199537316036009	TRUE
COG0560	log_NO2NO3	0.0641847230585928	0.0127258072626137	positive	0.590975959285037	FALSE
COG4188	log_NO2NO3	-0.10185040612568	0.0128016203021754	negative	-0.37639731977018004	FALSE
COG3568	log_NO2NO3	0.109294496941797	0.0128381108984083	positive	0.6918557440407694	TRUE
COG0634	log_NO2NO3	0.0810821586645444	0.0129257968789644	positive	0.5181425869202038	FALSE
COG1062	log_NO2NO3	0.076702062663397	0.0129708689616121	positive	0.5659412364509635	FALSE
COG3391	log_NO2NO3	0.135136297231905	0.0130176145793086	positive	0.6254140594498948	TRUE
COG4700	log_NO2NO3	0.533420091387329	0.01302864895577	positive	0.5017838908069062	FALSE
COG2373	log_NO2NO3	0.118787528389049	0.0130288856754089	positive	0.6134663268622237	TRUE
COG3957	log_NO2NO3	-0.316964018612697	0.0130542811779875	negative	0.19486778018298276	FALSE
COG4974	log_NO2NO3	0.0484945557757149	0.0130619277399383	positive	0.5210749227155175	FALSE
COG1407	log_NO2NO3	-0.150969490121432	0.0130971267433303	negative	-0.16992024232033628	FALSE
COG2828	log_NO2NO3	-0.151847411292491	0.0131428139096483	negative	-0.28222732042247195	FALSE
COG0586	log_NO2NO3	-0.0958300938534469	0.0132462419448187	negative	-0.14389242923766146	FALSE
COG0368	log_NO2NO3	-0.129919312565025	0.0132876005842094	negative	-0.12627042371435188	FALSE
COG0517	log_NO2NO3	0.0485879796971765	0.0134975760175856	positive	0.5930109986278537	FALSE
COG4742	log_NO2NO3	1.26543594726328	0.0135171402567315	positive	0.609951566705078	TRUE
COG1243	log_NO2NO3	0.396327234177156	0.0135185840982374	positive	0.49724730428053504	FALSE
COG5410	log_NO2NO3	-0.297219348273359	0.0135334801261088	negative	-0.46554524816840115	FALSE
COG1366	log_NO2NO3	-0.115188965190101	0.0135860862369402	negative	-0.03180504626036959	FALSE
COG3642	log_NO2NO3	0.3501427868229	0.0136212581551606	positive	0.52680594903709	FALSE
COG4731	log_NO2NO3	0.136574147929994	0.0136403839287874	positive	-0.12198514436336459	FALSE
COG0478	log_NO2NO3	0.623272812969834	0.0136510135622748	positive	0.4230106325017405	FALSE
COG1295	log_NO2NO3	-0.112413149258851	0.0136926932557837	negative	-0.19544975955322025	FALSE
COG3367	log_NO2NO3	0.0889871795494046	0.0138133934297144	positive	0.5680447391781064	FALSE
COG3897	log_NO2NO3	-0.24784826302524	0.0138681382797639	negative	-0.16593804062854117	FALSE
COG1949	log_NO2NO3	0.0646259826058241	0.0138840005023073	positive	0.3415581189906285	FALSE
COG1186	log_NO2NO3	-0.0314263822811951	0.0139610141216915	negative	-0.6683742206947108	TRUE
COG4676	log_NO2NO3	0.280927478268834	0.0140096654795401	positive	0.5866494159112536	FALSE
COG0170	log_NO2NO3	-0.159784076268461	0.0140690160383238	negative	-0.23236849713776572	FALSE
COG1678	log_NO2NO3	0.0636321474619682	0.014153555336303	positive	0.5382839301068559	FALSE
COG1577	log_NO2NO3	0.212054608139718	0.0142692596060048	positive	0.5907093764166024	FALSE
COG0364	log_NO2NO3	-0.119725388833358	0.0143601539685901	negative	-0.4529965529246355	FALSE
COG4457	log_NO2NO3	0.215579315792559	0.014384424224711	positive	0.20546375392753946	FALSE
COG1216	log_NO2NO3	0.0548452425322246	0.0144998414266133	positive	0.6207858138054047	TRUE
COG1964	log_NO2NO3	0.25540219349454	0.0145338403980722	positive	0.4891751191742077	FALSE
COG0417	log_NO2NO3	0.178649007384864	0.0145582014186765	positive	0.5897933367568128	FALSE
COG0447	log_NO2NO3	-0.125006957030744	0.0145667905386168	negative	-0.3740279461953079	FALSE
COG2055	log_NO2NO3	0.0537855574290295	0.014576799723714	positive	-0.21622426550192939	FALSE
COG0864	log_NO2NO3	0.396919377065264	0.0146931088509962	positive	0.4642316148084639	FALSE
COG0023	log_NO2NO3	-0.085140342323517	0.0147147787725393	negative	0.11657960097779094	FALSE
COG3698	log_NO2NO3	0.224811144476735	0.0147713777716383	positive	0.04618559389711871	FALSE
COG4365	log_NO2NO3	0.146910218350122	0.014851409851433	positive	-0.09215062729283764	FALSE
COG5441	log_NO2NO3	0.240175572599992	0.0149981288137791	positive	0.24601667262679563	FALSE
COG2170	log_NO2NO3	-0.166484992154661	0.0150062768312152	negative	0.03347012161885164	FALSE
COG5337	log_NO2NO3	0.136636086493212	0.0150062768312152	positive	0.6301374599237978	TRUE
COG2864	log_NO2NO3	-0.178207217703011	0.0151117777179122	negative	-0.15692076579000105	FALSE
COG1908	log_NO2NO3	0.802295433400254	0.0151604744219906	positive	0.5110578113380934	FALSE
COG0347	log_NO2NO3	-0.0632894867039191	0.0152845307661756	negative	-0.47212378622286827	FALSE
COG0800	log_NO2NO3	-0.0961500578567582	0.0154514096878145	negative	-0.4733028085004967	FALSE
COG0384	log_NO2NO3	0.0721490206354178	0.0155005567212857	positive	0.06127284467486094	FALSE
COG3246	log_NO2NO3	0.0481161848488504	0.015586587624616	positive	0.09914540756263512	FALSE
COG1606	log_NO2NO3	-0.135773676030533	0.0159086536196792	negative	-0.25655451603793933	FALSE
COG2215	log_NO2NO3	0.153921582368766	0.0159109187844255	positive	0.3200170889167465	FALSE
COG0502	log_NO2NO3	-0.108147746990872	0.0159162850003345	negative	0.16728651211030826	FALSE
COG1824	log_NO2NO3	0.345182530760274	0.0160466963553579	positive	0.4745026729550488	FALSE
COG1382	log_NO2NO3	0.946354407825734	0.0161211676170877	positive	0.3697470278190278	FALSE
COG1889	log_NO2NO3	0.243165120258806	0.0161292410518402	positive	0.5304505121725713	FALSE
COG0837	log_NO2NO3	-0.0937396960411639	0.0161560606097841	negative	-0.5195259405711227	FALSE
COG0744	log_NO2NO3	-0.0584814219230094	0.0162537552887038	negative	-0.2771525956423765	FALSE
COG1225	log_NO2NO3	-0.0439866927393517	0.0163441428323987	negative	-0.2660079510523841	FALSE
COG0457	log_NO2NO3	0.0263763691493097	0.0164601098464078	positive	0.5517627274338849	FALSE
COG4643	log_NO2NO3	-0.172410817032288	0.0165674109604771	negative	0.2253214552610795	FALSE
COG4299	log_NO2NO3	0.125793264611586	0.0166279446583858	positive	0.4167290510063139	FALSE
COG1948	log_NO2NO3	0.249289184262494	0.0166399715031306	positive	0.5544789285062344	FALSE
COG3201	log_NO2NO3	0.117855458995748	0.0166824617775113	positive	-0.12059221809462084	FALSE
COG0191	log_NO2NO3	-0.0802186761489013	0.0166909560811757	negative	-0.5116895445743509	FALSE
COG4624	log_NO2NO3	0.704051111550756	0.0167434203763492	positive	0.49623370766119335	FALSE
COG4270	log_NO2NO3	0.102961318780788	0.0171253654698074	positive	-0.20371681914213857	FALSE
COG3404	log_NO2NO3	0.140439475294039	0.0172220340408735	positive	0.23851508414987477	FALSE
COG1033	log_NO2NO3	0.0422021488382893	0.017261392634570102	positive	0.42326681806343375	FALSE
COG1997	log_NO2NO3	0.232183435776482	0.0174635483472429	positive	0.4674268348704561	FALSE
COG0534	log_NO2NO3	0.0409198136940729	0.0174800874258134	positive	-0.07453264826683603	FALSE
COG4445	log_NO2NO3	-0.124825546896598	0.0175704645381594	negative	-0.5030052520440297	FALSE
COG0131	log_NO2NO3	-0.0321276823929759	0.0179278158909455	negative	-0.6239425283765456	TRUE
COG4255	log_NO2NO3	0.350471066530616	0.018027495771563	positive	0.41349239660654585	FALSE
COG0767	log_NO2NO3	-0.0754449515020704	0.0180901429484655	negative	-0.6125147943241667	TRUE
COG3635	log_NO2NO3	0.310800919466648	0.0181139956276509	positive	0.49016403577612055	FALSE
COG4666	log_NO2NO3	0.0561772993011366	0.0181765301535788	positive	0.323672740409469	FALSE
COG1494	log_NO2NO3	-0.0470896819018872	0.0182287369951423	negative	-0.6890397514489309	TRUE
COG3663	log_NO2NO3	0.169507371002408	0.0182788639455429	positive	0.5924209239243649	FALSE
COG1280	log_NO2NO3	0.0412989047534752	0.018391054095072	positive	-0.28426188006570735	FALSE
COG5663	log_NO2NO3	-0.404351692748131	0.018391054095072	negative	-0.01476517107308861	FALSE
COG0507	log_NO2NO3	-0.0732690429786062	0.0184901935765967	negative	-0.13429924334937593	FALSE
COG4911	log_NO2NO3	0.403895768308878	0.0185796969415602	positive	0.4944421564917551	FALSE
COG0379	log_NO2NO3	-0.033746838697467	0.0189113707391777	negative	-0.6598868781337244	TRUE
COG1071	log_NO2NO3	0.0378728622746856	0.0189541645088737	positive	-0.11805631778111964	FALSE
COG0391	log_NO2NO3	-0.118370175940783	0.0189797030422528	negative	0.06801624932133367	FALSE
COG1339	log_NO2NO3	0.235654579185296	0.0190503004289163	positive	0.4889747270468679	FALSE
COG1670	log_NO2NO3	0.0925630441874922	0.0190503004289163	positive	0.6652068235023477	TRUE
COG1669	log_NO2NO3	-0.364874442606194	0.0190607605454287	negative	0.2257236067798994	FALSE
COG2011	log_NO2NO3	-0.366231009377687	0.0190667067148558	negative	0.149483514707662	FALSE
COG1520	log_NO2NO3	0.0436519280101584	0.0190830352872134	positive	0.0949738439753914	FALSE
COG5362	log_NO2NO3	-0.295041656849408	0.0191571304102494	negative	-0.48269543435014267	FALSE
COG3812	log_NO2NO3	0.15609322311979	0.0191605828593964	positive	1.2018381937089946e-5	FALSE
COG3022	log_NO2NO3	0.0620858899229041	0.019207694889017	positive	0.025259057879738256	FALSE
COG4899	log_NO2NO3	0.651082293264169	0.0192384201047804	positive	0.3617721376175038	FALSE
COG0127	log_NO2NO3	-0.0256330257498324	0.0194075535572394	negative	-0.6570453008886366	TRUE
COG0638	log_NO2NO3	0.238021747404895	0.0194482395825592	positive	0.5178541549924291	FALSE
COG4464	log_NO2NO3	0.133736743868703	0.0194611206771496	positive	0.46609244259190546	FALSE
COG5586	log_NO2NO3	0.506027116116354	0.0194611206771496	positive	0.14949736168706584	FALSE
COG4191	log_NO2NO3	0.189068278862588	0.0195079361373066	positive	0.5310553695801933	FALSE
COG0704	log_NO2NO3	-0.189210882789134	0.0195420075671058	negative	-0.09580708843071792	FALSE
COG2270	log_NO2NO3	0.0574150589231156	0.0195429309368413	positive	0.21196991160021414	FALSE
COG4336	log_NO2NO3	0.120320400286134	0.0195429309368413	positive	0.2664380928992432	FALSE
COG1266	log_NO2NO3	-0.104191810938665	0.0199088761566356	negative	-0.48607124559636394	FALSE
COG0622	log_NO2NO3	0.0939071165369059	0.0199960508160868	positive	0.5558062468830853	FALSE
COG0065	log_NO2NO3	0.0300564139101753	0.0200600660163339	positive	0.0930669960872403	FALSE
COG1575	log_NO2NO3	-0.0680355034280369	0.0201276537395505	negative	0.03146031949918763	FALSE
COG0443	log_NO2NO3	-0.0348927480481138	0.0203736324166631	negative	-0.6317515244899263	TRUE
COG1644	log_NO2NO3	0.246571175015419	0.0204793809646001	positive	0.4868575764303261	FALSE
COG3579	log_NO2NO3	0.104217767688569	0.0205596324321567	positive	0.22642742645156017	FALSE
COG2855	log_NO2NO3	0.108907875106605	0.0207485408468106	positive	-0.2695332160556887	FALSE
COG1514	log_NO2NO3	0.195470066600857	0.0207769823889676	positive	0.4874791643162888	FALSE
COG2073	log_NO2NO3	-0.153937893325337	0.02095520352582	negative	0.11364973652698895	FALSE
COG1051	log_NO2NO3	0.0531244725670603	0.0210527366795057	positive	0.4717899543096766	FALSE
COG1774	log_NO2NO3	0.17681272878288	0.0212893807873341	positive	0.5636217893408206	FALSE
COG1825	log_NO2NO3	0.0388985993580692	0.0213174668738533	positive	-0.26517470659705755	FALSE
COG1193	log_NO2NO3	-0.127941411957185	0.021331277629561	negative	-0.527861771360039	FALSE
COG1498	log_NO2NO3	0.227311101345266	0.0215181797729284	positive	0.5141306712795202	FALSE
COG4799	log_NO2NO3	0.0493209256910505	0.0216491351883962	positive	0.44577243032316677	FALSE
COG5198	log_NO2NO3	-0.657170018714078	0.0216531704024726	negative	0.20388345056490437	FALSE
COG3398	log_NO2NO3	0.313658181523053	0.0217160606156288	positive	0.23513140338025523	FALSE
COG1177	log_NO2NO3	0.0412877256259461	0.0218540545360951	positive	0.4413177772735364	FALSE
COG1763	log_NO2NO3	0.073921497581697	0.0218762647068018	positive	0.1263946379335971	FALSE
COG5083	log_NO2NO3	0.511986396392437	0.0218957935183218	positive	0.3832431085163038	FALSE
COG0746	log_NO2NO3	0.105036144806649	0.0219424052822284	positive	0.44892647423900206	FALSE
COG1544	log_NO2NO3	-0.111743418557925	0.0220491565334314	negative	-0.195227573489823	FALSE
COG2274	log_NO2NO3	-0.0779210470269284	0.0223391473476882	negative	-0.31904983607559	FALSE
COG0568	log_NO2NO3	-0.037916344835331	0.0224838223610458	negative	-0.6763594800582566	TRUE
COG3407	log_NO2NO3	0.126766672474367	0.0225236479369779	positive	-0.07568337541003836	FALSE
COG4913	log_NO2NO3	-0.199059473627006	0.0225236479369779	negative	-0.09001940413945918	FALSE
COG0301	log_NO2NO3	0.262296902429663	0.0226630766920068	positive	0.5314117909308372	FALSE
COG1756	log_NO2NO3	0.473923524798643	0.0226630766920068	positive	0.4713239403705447	FALSE
COG2133	log_NO2NO3	0.040520183229099	0.0226868513275762	positive	0.1749466170995997	FALSE
COG2453	log_NO2NO3	0.111125646254188	0.0226868513275762	positive	0.5411739065019633	FALSE
COG1259	log_NO2NO3	0.086008559776148	0.0228784259638377	positive	0.26737167740518303	FALSE
COG0469	log_NO2NO3	-0.037926400363037203	0.0229025226671181	negative	-0.44072222114040244	FALSE
COG2053	log_NO2NO3	0.207143029539603	0.0229211175890687	positive	0.4922797932570132	FALSE
COG1141	log_NO2NO3	-0.269272343133633	0.0230245075830919	negative	-0.5600802146690241	FALSE
COG3526	log_NO2NO3	-0.157635104627899	0.0230856878019609	negative	0.1386462097388489	FALSE
COG1056	log_NO2NO3	0.217614666653398	0.0231538237350146	positive	0.46220733811957193	FALSE
COG3341	log_NO2NO3	0.201493969144103	0.0231539553427379	positive	0.047281849429666636	FALSE
COG0741	log_NO2NO3	0.0308034603740668	0.0233069706230933	positive	0.2573096267222607	FALSE
COG1829	log_NO2NO3	0.250987281897315	0.0234453748314797	positive	0.4853914427050695	FALSE
COG4300	log_NO2NO3	-0.501205784455092	0.0234453748314797	negative	0.24333027310830713	FALSE
COG0044	log_NO2NO3	0.0335429057391113	0.0234560559405887	positive	0.04681925816131226	FALSE
COG1245	log_NO2NO3	0.217242854577805	0.0235477638913361	positive	0.5082758540184638	FALSE
COG3011	log_NO2NO3	-0.0987661351074492	0.0236834693756133	negative	-0.5036361924232869	FALSE
COG1933	log_NO2NO3	0.231447482594915	0.0239011361585635	positive	0.20644256607863873	FALSE
COG1357	log_NO2NO3	-0.0838119234777198	0.0240127550102777	negative	0.013048821822837927	FALSE
COG0257	log_NO2NO3	-0.191606395016703	0.0241258749336421	negative	-0.466095569588874	FALSE
COG4456	log_NO2NO3	-0.354499423237607	0.02418971696581	negative	-0.09502152772921237	FALSE
COG0743	log_NO2NO3	-0.0392557706573664	0.0242318950327458	negative	-0.4776707372924619	FALSE
COG1011	log_NO2NO3	0.0316820466950549	0.0242616999627513	positive	0.14628514436061144	FALSE
COG2129	log_NO2NO3	0.576946180693259	0.0242929746226731	positive	0.5874420056201051	FALSE
COG3823	log_NO2NO3	0.0892911594440336	0.0243170626396552	positive	0.10274377593031457	FALSE
COG0267	log_NO2NO3	-0.0416000460281473	0.0244924607890157	negative	-0.4611580755383467	FALSE
COG1045	log_NO2NO3	-0.0422181388124507	0.024687065874607	negative	-0.6576702342301315	TRUE
COG4772	log_NO2NO3	0.102564863094618	0.0248412402215095	positive	-0.04604476812270747	FALSE
COG1093	log_NO2NO3	0.219649717513441	0.0249552380022882	positive	0.5128079315893713	FALSE
COG0714	log_NO2NO3	0.0319780907878529	0.0253066237532155	positive	0.17816208608746234	FALSE
COG0731	log_NO2NO3	0.208370808064867	0.0253090123610666	positive	0.47806035629392496	FALSE
COG3146	log_NO2NO3	-0.0793241046888998	0.0253282236023913	negative	-0.5766158457071819	FALSE
COG2406	log_NO2NO3	0.451932236043545	0.0253628456688224	positive	0.49210835828433047	FALSE
COG1311	log_NO2NO3	0.25624179715302	0.0253877651328349	positive	0.16302186367978172	FALSE
COG1770	log_NO2NO3	0.0532873076532201	0.0254013665095005	positive	-0.25744048883223186	FALSE
COG2017	log_NO2NO3	-0.0613475394162279	0.0255403077346979	negative	-0.6039393201380978	TRUE
COG1853	log_NO2NO3	-0.0566848803108858	0.0257738939061496	negative	-0.468820185609923	FALSE
COG3524	log_NO2NO3	-0.211941514759523	0.0261293175013596	negative	0.07235826861289386	FALSE
COG5276	log_NO2NO3	0.126004155455454	0.026241172528763	positive	0.6121978824070401	TRUE
COG0132	log_NO2NO3	-0.108032877578905	0.0263204491283615	negative	0.1396823219423959	FALSE
COG5146	log_NO2NO3	-0.397897651798329	0.0263629694445828	negative	-0.6940956115496248	TRUE
COG2412	log_NO2NO3	0.488236088556676	0.0263984331116415	positive	0.5210768018996802	FALSE
COG5257	log_NO2NO3	0.222002750058349	0.0264441149221827	positive	0.48340389895234315	FALSE
COG1467	log_NO2NO3	0.21889724138183	0.0265753174505858	positive	0.4927966112631444	FALSE
COG1364	log_NO2NO3	-0.0401770350380188	0.0266523152720494	negative	-0.667754628663827	TRUE
COG0067	log_NO2NO3	0.0347669973253921	0.0268280950217495	positive	-0.312915340838779	FALSE
COG3695	log_NO2NO3	0.113294685098327	0.0268805681954056	positive	0.3156196571508327	FALSE
COG2035	log_NO2NO3	0.0694820788475073	0.0268815159898137	positive	-0.13975005082797032	FALSE
COG1465	log_NO2NO3	0.300240728295575	0.0269341242041013	positive	0.46810481696860096	FALSE
COG0819	log_NO2NO3	-0.162788169606649	0.0272227010818837	negative	-0.45297299523911716	FALSE
COG3569	log_NO2NO3	0.162957892685732	0.0272489449159863	positive	0.5617421230332467	FALSE
COG1156	log_NO2NO3	0.210620713261472	0.0272894165691903	positive	0.5012966974989304	FALSE
COG0381	log_NO2NO3	0.0549044326395917	0.0274612041285052	positive	0.06802159063194474	FALSE
COG1632	log_NO2NO3	0.205906906006558	0.0276221174398321	positive	0.4934716512003481	FALSE
COG4134	log_NO2NO3	-0.143742000360085	0.0278137697845548	negative	-0.40401611554493283	FALSE
